idx,val
0,0.8975075483322144
1,0.7918104529380798
2,0.7261569499969482
3,0.6006006002426147
4,0.6715897917747498
5,0.6496523022651672
6,0.6816576719284058
7,0.7670220732688904
8,0.7426831722259521
9,0.6736164689064026
10,0.6864629983901978
11,0.7301201820373535
12,0.6975117921829224
13,0.692125141620636
14,0.7272282242774963
15,0.6534180641174316
16,0.661831259727478
17,0.710646390914917
18,0.6821306943893433
19,0.6719107031822205
20,0.6581270694732666
21,0.677827775478363
22,0.634501576423645
23,0.6647440195083618
24,0.6870583891868591
25,0.6760925650596619
26,0.7045295834541321
27,0.7360817790031433
28,0.7226953506469727
29,0.6581081748008728
30,0.7169984579086304
31,0.6600024700164795
32,0.66413414478302
33,0.7266454696655273
34,0.7093886733055115
35,0.6652269959449768
36,0.6681618094444275
37,0.6897828578948975
38,0.7069809436798096
